"danceability","energy","key"
0.56,0.224,0
0.713,0.36,2
0.337,0.113,4
0.405,0.16,10
0.705,0.325,5
0.53,0.829,6
0.449,0.996,6
0.472,0.994,6
0.503,0.994,11
0.405,0.793,11
0.477,0.917,8
0.459,0.974,0
0.46,0.984,1
0.45,0.999,11
0.583,0.979,1
0.406,0.952,6
0.601,0.55,7
0.497,0.948,0
0.475,0.996,2
0.563,0.96,4
0.649,0.815,0
0.433,0.961,8
0.464,0.999,6
0.401,0.936,10
0.463,0.827,10
0.529,0.935,11
0.444,0.988,9
0.451,0.939,2
0.52,0.996,11
0.452,0.979,1
0.488,0.999,10
0.631,0.989,7
0.478,0.991,11
0.516,0.988,6
0.264,0.761,1
0.532,0.829,9
0.415,0.234,7
0.571,0.195,9
0.566,0.36,1
0.73,0.657,7
0.622,0.202,9
0.496,0.358,0
0.742,0.208,3
0.641,0.497,7
0.617,0.148,8
0.386,0.357,4
0.571,0.184,10
0.354,0.223,1
0.691,0.347,4
0.525,0.214,7
0.601,0.273,4
0.736,0.291,6
0.514,0.148,6
0.726,0.248,0
0.521,0.156,9
0.572,0.35,1
0.615,0.867,4
0.254,0.666,1
0.494,0.917,10
0.564,0.746,4
0.533,0.892,2
0.477,0.964,11
0.594,0.754,0
0.486,0.723,11
0.308,0.0684,2
0.225,0.0105,2
0.465,0.21,2
0.151,0.0508,2
0.452,0.243,9
0.182,0.0293,10
0.501,0.151,10
0.066,0.00846,2
0.189,0.0494,2
0.351,0.158,2
0.196,0.0358,2
0.158,0.0456,7
0.143,0.0571,9
0.077,0.00928,5
0.332,0.208,7
0.194,0.159,0
0.543,0.72,5
0.327,0.498,7
0.606,0.654,0
0.395,0.406,7
0.512,0.853,7
0.364,0.559,2
0.435,0.515,5
0,0.208,0
0.516,0.575,11
0.619,0.735,10
0.367,0.806,7
0.68,0.585,1
0.439,0.693,9
0.322,0.875,11
0.422,0.838,11
0.249,0.927,0
0.217,0.954,7
0.286,0.873,2
0.352,0.933,2
0.319,0.936,11
0.286,0.885,1
0.229,0.923,4
0.222,0.925,11
0.319,0.916,2
0.27,0.891,4
0.317,0.934,0
0.325,0.954,4
0.285,0.945,11
0.233,0.942,11
0.178,0.836,11
0.312,0.925,4
0.17,0.168,5
0.442,0.783,4
0.484,0.786,11
0.612,0.519,6
0.497,0.492,5
0.514,0.701,0
0.253,0.746,4
0.361,0.752,7
0.568,0.656,0
0.648,0.364,4
0.712,0.942,2
0.719,0.679,10
0.667,0.602,7
0.488,0.567,0
0.498,0.538,10
0.236,0.933,8
0.278,0.85,6
0.443,0.87,6
0.677,0.467,9
0.354,0.556,0
0.312,0.501,10
0.382,0.906,7
0.52,0.693,0
0.337,0.306,4
0.425,0.415,10
0.664,0.483,1
0.732,0.515,1
0.779,0.555,11
0.756,0.446,9
0.648,0.556,5
0.707,0.446,1
0.517,0.655,8
0.655,0.447,9
0.647,0.827,4
0.417,0.422,10
0.672,0.282,8
0.694,0.933,11
0.394,0.402,8
0.752,0.353,5
0.434,0.472,7
0.663,0.395,8
0.391,0.266,3
0.603,0.626,0
0.501,0.406,11
0.602,0.259,6
0.731,0.366,11
0.47,0.324,1
0.316,0.252,5
0.609,0.311,10
0.585,0.399,2
0.66,0.515,11
0.523,0.416,3
0.443,0.203,3
0.498,0.357,8
0.675,0.412,5
0.437,0.547,10
0.634,0.596,9
0.337,0.343,2
0.78,0.16,8
0.461,0.175,3
0.414,0.518,10
0.463,0.307,7
0.482,0.256,5
0.573,0.69,7
0.756,0.758,9
0.609,0.638,5
0.266,0.598,4
0.661,0.752,0
0.653,0.7,7
0.639,0.851,5
0.562,0.605,5
0.677,0.618,0
0.548,0.714,0
0.697,0.696,0
0.646,0.617,1
0.242,0.13,11
0.3,0.0588,4
0.352,0.0583,4
0.381,0.081,4
0.272,0.0393,11
0.249,0.027,5
0.368,0.0936,8
0.287,0.078,1
0.357,0.103,8
0.426,0.165,3
0.226,0.0546,7
0.277,0.16,8
0.701,0.637,5
0.576,0.543,1
0.606,0.873,10
0.709,0.607,7
0.748,0.897,6
0.0651,0.289,9
0.0647,0.0103,4
0.161,0.00772,11
0.0622,0.301,1
0.215,0.0309,10
0.0791,0.0159,3
0.102,0.0461,10
0.138,0.0553,11
0.0723,0.0256,5
0.192,0.0286,10
0.161,0.00916,1
0.341,0.251,8
0.113,0.311,3
0.17,0.213,5
0.724,0.525,9
0.726,0.451,9
0.733,0.391,0
0.737,0.583,9
0.569,0.41,1
0.504,0.534,7
0.631,0.44,0
0.716,0.499,9
0.571,0.34,0
0.769,0.477,0
0.625,0.137,3
0.716,0.46,8
0.832,0.309,2
0.682,0.212,6
0.702,0.215,9
0.486,0.636,8
0.721,0.314,5
0.587,0.0604,9
0.596,0.278,8
0.477,0.0124,4
0.616,0.0884,3
0.515,0.263,10
0.569,0.0432,1
0.614,0.64,0
0.665,0.661,7
0.751,0.888,7
0.479,0.469,2
0.209,0.559,2
0.783,0.502,9
0.572,0.846,7
0.67,0.679,0
0.422,0.508,0
0.464,0.571,2
0.71,0.394,9
0.421,0.661,9
0.409,0.264,4
0.597,0.308,7
0.431,0.543,7
0.437,0.381,9
0.555,0.467,9
0.457,0.665,2
0.383,0.224,2
0.486,0.241,4
0.514,0.234,4
0.582,0.287,2
0.453,0.149,7
0.344,0.349,7
0.394,0.177,6
0.361,0.0984,2
0.809,0.395,11
0.406,0.114,4
0.455,0.294,4
0.365,0.399,11
0.435,0.249,7
0.426,0.414,2
0.651,0.0998,5
0.387,0.177,4
0.311,0.0677,7
0.0827,0.0266,5
0.343,0.0498,7
0.274,0.0496,3
0.174,0.0101,0
0.202,0.0328,10
0.258,0.0138,1
0.367,0.0588,0
0.129,0.00747,1
0.346,0.057,0
0.507,0.812,0
0.531,0.968,0
0.831,0.551,1
0.114,0.411,2
0.684,0.915,8
0.35,0.4,2
0.507,0.798,7
0.661,0.352,10
0.572,0.473,11
0.661,0.422,8
0.655,0.326,0
0.714,0.406,0
0.773,0.308,10
0.588,0.367,10
0.643,0.363,7
0.677,0.254,0
0.66,0.466,10
0.709,0.259,9
0.677,0.335,8
0.601,0.37,5
0.594,0.919,2
0.536,0.871,6
0.353,0.269,5
0.507,0.942,7
0.415,0.909,2
0.415,0.884,5
0.522,0.93,2
0.456,0.867,9
0.497,0.951,4
0.638,0.94,9
0.528,0.562,0
0.633,0.644,2
0.522,0.709,9
0.523,0.887,4
0.393,0.858,11
0.405,0.89,4
0.427,0.966,7
0.487,0.969,7
0.476,0.846,9
0.206,0.993,0
0.511,0.962,1
0.361,0.938,2
0.433,0.951,7
0.303,0.94,4
0.244,0.973,4
0.223,0.939,4
0.373,0.965,11
0.226,0.975,7
0.444,0.978,4
0.376,0.909,8
0.214,0.938,8
0.353,0.878,1
0.488,0.977,4
0.157,0.767,4
0.313,0.989,9
0.359,0.935,6
0.332,0.908,7
0.311,0.973,9
0.562,0.939,7
0.478,0.821,11
0.228,0.312,10
0.172,0.185,8
0.0965,0.163,11
0.171,0.429,4
0.144,0.368,10
0.0711,0.125,0
0.287,0.218,0
0.14,0.174,5
0.15,0.321,3
0.0766,0.401,1
0.171,0.197,0
0.469,0.753,2
0.424,0.219,10
0.473,0.311,2
0.449,0.15,3
0.428,0.375,0
0.435,0.244,7
0.508,0.293,0
0.509,0.176,3
0.503,0.329,5
0.512,0.197,5
0.484,0.482,0
0.6,0.25,10
0.476,0.187,2
0.453,0.434,10
0.5,0.261,10
0.458,0.249,0
0.434,0.215,7
0.432,0.12,0
0.447,0.0447,2
0.335,0.133,0
0.387,0.0605,9
0.41,0.0403,5
0.383,0.103,5
0.482,0.149,0
0.489,0.0319,0
0.408,0.0271,7
0.421,0.106,9
0.334,0.0421,0
0.325,0.141,3
0.776,0.694,0
0.399,0.819,11
0.616,0.909,8
0.691,0.979,11
0.444,0.978,7
0.625,0.955,1
0.574,0.884,0
0.498,0.925,6
0.63,0.879,1
0.591,0.822,7
0.229,0.339,4
0.0608,0.0604,8
0.167,0.0753,0
0.0955,0.17,1
0.336,0.108,7
0.157,0.305,3
0.177,0.0646,4
0.192,0.538,1
0.209,0.128,1
0.17,0.167,0
0.154,0.414,8
0.772,0.562,6
0.833,0.516,5
0.752,0.406,1
0.741,0.366,5
0.774,0.867,7
0.78,0.431,1
0.728,0.671,9
0.707,0.474,4
0.712,0.464,5
0.772,0.784,1
0.736,0.782,5
0.761,0.634,1
0.903,0.558,8
0.577,0.744,1
0.588,0.562,2
0.562,0.728,8
0.776,0.688,0
0.8,0.686,11
0.731,0.56,2
0.678,0.633,2
0.764,0.738,9
0.548,0.604,10
0.678,0.487,4
0.76,0.702,7
0.668,0.766,9
0.664,0.655,7
0.638,0.65,2
0.587,0.962,2
0.528,0.755,4
0.567,0.622,2
0.465,0.849,11
0.51,0.768,9
0.577,0.813,0
0.549,0.867,9
0.486,0.836,2
0.569,0.824,4
0.615,0.872,4
0.366,0.772,11
0.569,0.606,11
0.651,0.345,8
0.841,0.844,1
0.838,0.401,2
0.748,0.446,10
0.527,0.252,11
0.69,0.658,1
0.761,0.593,1
0.61,0.649,6
0.746,0.691,10
0.85,0.25,11
0.764,0.297,0
0.45,0.245,2
0.775,0.42,1
0.504,0.674,10
0.763,0.929,0
0.786,0.942,11
0.836,0.897,6
0.626,0.894,5
0.727,0.916,6
0.566,0.898,5
0.56,0.676,1
0.65,0.491,4
0.831,0.788,9
0.695,0.63,8
0.795,0.63,1
0.421,0.566,6
0.756,0.725,2
0.741,0.959,5
0.684,0.602,1
0.58,0.561,5
0.566,0.563,7
0.746,0.657,6
0.622,0.845,10
0.685,0.674,0
0.78,0.63,0
0.752,0.593,7
0.773,0.656,3
0.673,0.792,5
0.49,0.354,7
0.727,0.571,3
0.64,0.493,6
0.875,0.597,9
0.74,0.588,7
0.84,0.459,3
0.739,0.731,0
0.568,0.255,1
0.393,0.314,11
0.594,0.471,10
0.435,0.135,11
0.661,0.489,5
0.576,0.174,0
0.418,0.299,0
0.405,0.148,10
0.744,0.292,8
0.366,0.552,9
0.457,0.0856,10
0.338,0.365,0
0.525,0.165,7
0.442,0.305,4
0.41,0.305,2
0.42,0.306,7
0.398,0.202,2
0.525,0.185,5
0.438,0.31,7
0.34,0.371,7
0.372,0.191,5
0.402,0.356,5
0.675,0.679,6
0.705,0.739,5
0.611,0.736,5
0.526,0.687,2
0.683,0.68,7
0.647,0.693,5
0.501,0.654,5
0.593,0.741,1
0.591,0.717,11
0.539,0.711,5
0.592,0.646,1
0.583,0.835,7
0.685,0.779,1
0.512,0.631,7
0.441,0.767,0
0.468,0.626,9
0.603,0.741,9
0.528,0.795,1
0.323,0.503,5
0.515,0.62,10
0.231,0.417,7
0.244,0.599,10
0.376,0.451,3
0.222,0.411,6
0.284,0.545,9
0.286,0.337,5
0.384,0.636,1
0.239,0.244,4
0.154,0.17,2
0.54,0.298,9
0.192,0.0457,0
0.497,0.327,9
0.584,0.288,4
0.212,0.0856,1
0.674,0.213,4
0.224,0.113,10
0.597,0.334,2
0.216,0.0912,5
0.618,0.333,2
0.191,0.158,0
0.813,0.637,2
0.733,0.668,1
0.688,0.586,7
0.64,0.509,7
0.699,0.564,10
0.582,0.659,7
0.613,0.346,0
0.592,0.623,1
0.615,0.77,7
0.567,0.376,0
0.0854,0.122,2
0.428,0.011,4
0.514,0.133,10
0.45,0.0576,2
0.175,0.0062,7
0.431,0.414,7
0.188,0.0813,2
0.363,0.325,5
0.408,0.247,10
0.163,0.0281,5
0.304,0.0639,4
0.319,0.225,2
0.108,0.131,0
0.234,0.0324,5
0.414,0.169,5
0.211,0.0139,2
0.453,0.233,5
0.448,0.0732,9
0.294,0.0727,9
0.35,0.00184,6
0.493,0.117,9
0.388,0.0994,2
0.425,0.00888,9
0.422,0.133,2
0.344,0.149,5
0.491,0.304,5
0.44,0.00571,2
0.526,0.109,5
0.147,0.0447,9
0.323,0.0581,5
0.572,0.272,5
0.589,0.242,5
0.575,0.385,0
0.494,0.507,4
0.609,0.506,10
0.436,0.472,2
0.336,0.424,6
0.325,0.263,4
0.668,0.534,1
0.276,0.359,9
0.654,0.597,9
0.42,0.347,7
0.456,0.482,4
0.589,0.485,0
0.504,0.312,9
0.485,0.0139,3
0.4,0.163,3
0.413,0.00782,2
0.393,0.127,5
0.202,0.00158,4
0.474,0.00284,9
0.404,0.282,2
0.601,0.00334,11
0.568,0.0631,5
0.528,0.0153,5
0.355,0.0815,8
0.259,0.00739,7
0.479,0.236,2
0.366,0.00711,2
0.141,0.00384,7
0.415,0.225,7
0.499,0.0153,7
0.656,0.143,7
0.44,0.00452,7
0.418,0.00704,2
0.43,0.173,5
0.433,0.338,10
0.433,0.29,9
0.423,0.397,11
0.421,0.452,6
0.495,0.27,3
0.445,0.263,5
0.428,0.337,10
0.482,0.335,2
0.48,0.245,3
0.432,0.338,5
0.469,0.39,5
0.386,0.402,3
0.669,0.0965,0
0.475,0.494,1
0.542,0.336,9
0.343,0.663,5
0.386,0.387,5
0.425,0.234,9
0.552,0.349,7
0.44,0.934,1
0.547,0.17,7
0.489,0.335,5
0.419,0.782,8
0.663,0.388,2
0.361,0.128,7
0.658,0.585,9
0.598,0.442,6
0.498,0.541,0
0.286,0.236,10
0.645,0.439,2
0.587,0.418,5
0.533,0.509,6
0.481,0.526,0
0.473,0.449,4
0.491,0.689,7
0.455,0.414,11
0.512,0.62,8
0.682,0.83,9
0.629,0.923,8
0.6,0.414,8
0.406,0.502,7
0.66,0.738,6
0.66,0.669,1
0.685,0.708,8
0.57,0.82,7
0.66,0.398,9
0.423,0.738,0
0.507,0.303,0
0.794,0.57,7
0.762,0.529,2
0.705,0.637,3
0.435,0.327,11
0.683,0.76,7
0.415,0.393,0
0.764,0.708,11
0.488,0.334,7
0.344,0.795,2
0.399,0.883,1
0.641,0.653,5
0.564,0.9,6
0.425,0.843,1
0.576,0.929,0
0.713,0.718,8
0.713,0.804,11
0.543,0.84,3
0.674,0.876,10
0.639,0.715,0
0.566,0.83,5
0.789,0.842,1
0.758,0.731,1
0.657,0.821,6
0,0,0
0.646,0.748,11
0,0,0
0.161,0.1,8
0.151,0.00838,6
0.162,0.0177,4
0.159,0.00161,10
0.0854,0.00369,7
0.087,0.0162,2
0.16,0.0227,6
0.161,0.0339,0
0.115,0.00381,2
0.349,0.00926,2
0.148,0.00251,9
0.364,0.1,7
0.17,0.0258,6
0.295,0.0521,0
0.171,0.0412,5
0.367,0.033,5
0.167,0.00297,7
0.155,0.00346,2
0.0728,0.0142,5
0.711,0.279,11
0.319,0.179,8
0.372,0.082,0
0.363,0.277,7
0.482,0.0447,10
0.297,0.127,10
0.611,0.0495,2
0.566,0.177,2
0.67,0.00382,6
0.479,0.016,6
0.356,0.128,11
0.523,0.00415,6
0.245,0.188,6
0.321,0.37,6
0.684,0.00753,6
0.331,0.0424,6
0.636,0.00318,6
0.523,0.00328,2
0.478,0.0177,6
0.585,0.00828,6
0.396,0.0658,6
0.321,0.329,11
0.368,0.245,11
0.462,0.00201,7
0.283,0.0113,6
0.432,0.0738,11
0.402,0.00561,2
0.405,0.074,7
0.514,0.135,6
0.295,0.124,11
0.297,0.0182,6
0.206,0.00825,10
0.466,0.000723,6
0.278,0.0895,1
0.255,0.0806,7
0.217,0.167,5
0.427,0.0649,1
0.29,0.0177,5
0.657,0.217,3
0.431,0.258,10
0.682,0.112,6
0.669,0.151,7
0.475,0.286,5
0.759,0.175,5
0.429,0.225,0
0.53,0.421,4
0.57,0.0449,8
0.463,0.0514,9
0.285,0.222,4
0.583,0.0391,5
0.653,0.419,2
0.532,0.197,4
0.576,0.3,2
0.567,0.122,0
0.691,0.176,2
0.631,0.212,9
0.0827,0.0318,9
0.12,0.0265,1
0.279,0.125,9
0.0737,0.0306,4
0.38,0.0978,2
0.486,0.944,1
0.488,0.735,1
0.536,0.851,1
0.492,0.898,0
0.555,0.933,7
0.507,0.94,4
0.448,0.977,1
0.403,0.989,0
0.565,0.858,7
0.649,0.737,2
0.597,0.856,1
0.641,0.849,9
0.43,0.766,2
0.689,0.859,2
0.736,0.776,2
0.617,0.931,7
0.595,0.455,2
0.698,0.601,2
0.78,0.811,2
0.73,0.866,2
0.665,0.788,7
0.446,0.578,2
0.738,0.479,0
0.622,0.867,2
0.627,0.819,2
0.509,0.432,7
0.506,0.89,2
0.561,0.955,10
0.711,0.867,2
0.531,0.918,2
0.599,0.758,7
0.486,0.829,7
0.156,0.124,9
0.497,0.188,5
0.13,0.0452,9
0.369,0.129,9
0.215,0.0619,11
0.209,0.0624,2
0.315,0.173,0
0.501,0.383,3
0.415,0.153,0
0.769,0.554,0
0.405,0.279,2
0.362,0.251,5
0.549,0.308,10
0.596,0.108,0
0.334,0.253,11
0.421,0.178,4
0.407,0.163,10
0.459,0.157,10
0.38,0.0993,2
0.538,0.115,10
0.556,0.273,5
0.473,0.138,7
0.533,0.179,9
0.567,0.198,4
0.6,0.243,4
0.48,0.247,7
0.658,0.218,8
0.566,0.219,10
0.667,0.209,5
0.545,0.525,2
0.64,0.314,2
0.431,0.55,0
0.618,0.658,1
0.449,0.493,0
0.515,0.432,7
0.519,0.354,5
0.215,0.0463,1
0.38,0.318,0
0.58,0.344,7
0.322,0.0337,5
0.437,0.388,3
0.269,0.238,9
0.443,0.525,2
0.2,0.0956,9
0.151,0.0092,0
0.158,0.0128,7
0.175,0.000353,9
0.2,0.0522,9
0.152,0.000276,9
0.0692,0.0272,5
0.0767,0.00287,11
0.115,0.0149,11
0.0591,0.00166,0
0.155,0.0145,9
0.0627,0.0828,2
0.164,0.00026,9
0.0656,0.155,7
0.0638,0.0462,7
0.114,0.0114,2
0.0569,0.000386,10
0.167,0.0274,9
0.164,0.000239,0
0.062,0.0255,8
0.615,0.211,8
0.544,0.58,9
0.531,0.88,1
0.715,0.484,9
0.717,0.772,5
0.478,0.196,1
0.474,0.806,6
0.406,0.642,2
0.561,0.554,4
0.187,0.259,7
0.808,0.439,10
0.168,0.355,7
0.638,0.35,1
0.614,0.693,1
0.427,0.863,11
0.647,0.749,1
0.739,0.476,7
0.539,0.487,8
0.708,0.616,5
0.485,0.216,10
0.405,0.146,7
0.511,0.111,7
0.447,0.352,4
0.377,0.288,3
0.321,0.0113,1
0.408,0.0634,0
0.341,0.0545,2
0.453,0.406,1
0.399,0.0771,1
0.494,0.338,7
0.503,0.086,6
0.544,0.492,7
0.413,0.794,5
0.542,0.354,9
0.113,0.662,11
0.164,0.885,10
0.0734,0.634,10
0.222,0.985,10
0.201,0.996,10
0.196,0.973,6
0.281,0.977,10
0.226,0.978,9
0.253,0.994,6
0.315,0.984,10
0.209,0.993,9
0.168,0.821,1
0.17,0.887,3
0.166,0.871,8
0.141,0.899,2
0.178,0.954,2
0.175,0.988,6
0.154,0.938,9
0.218,0.976,9
0.174,0.975,7
0.14,0.983,7
0.154,0.934,2
0.196,0.969,6
0.235,0.962,4
0.164,0.957,11
0.217,0.994,2
0.168,0.988,2
0.14,0.994,2
0.284,0.992,2
0.0805,0.99,1
0.273,0.994,1
0.172,0.99,4
0.197,0.92,10
0.136,0.894,10
0.14,0.935,10
0.062,0.909,2
0.151,0.909,9
0.0831,0.879,9
0.271,0.925,5
0.522,0.776,9
0.453,0.716,5
0.553,0.532,0
0.556,0.84,0
0.496,0.646,9
0.67,0.812,5
0.609,0.843,0
0.432,0.566,9
0.502,0.599,7
0.347,0.627,9
0.536,0.788,11
0.493,0.89,9
0.594,0.896,2
0.423,0.809,11
0.409,0.919,4
0.629,0.4,4
0.379,0.918,0
0.395,0.852,11
0.584,0.761,6
0.377,0.836,2
0.567,0.519,2
0.223,0.152,2
0.282,0.142,0
0.245,0.388,2
0.378,0.231,7
0.552,0.263,0
0.348,0.0413,10
0.488,0.593,1
0.295,0.18,9
0.247,0.348,1
0.357,0.263,7
0.528,0.431,8
0.373,0.0192,3
0.425,0.00894,2
0.241,0.191,1
0.66,0.492,5
0.304,0.336,5
0.156,0.272,1
0.287,0.204,10
0.162,0.22,10
0.113,0.235,7
0.306,0.992,4
0.502,0.983,6
0.268,0.966,11
0.38,0.987,2
0.341,0.985,7
0.369,0.982,5
0.306,0.995,11
0.424,0.981,0
0.455,0.99,2
0.473,0.489,1
0.451,0.938,11
0.349,0.996,11
0.512,0.342,6
0.519,0.793,10
0.613,0.618,4
0.732,0.717,11
0.875,0.698,1
0.693,0.844,2
0.362,0.664,0
0.5,0.639,10
0.644,0.92,1
0.631,0.694,4
0.63,0.698,7
0.747,0.883,1
0.806,0.814,1
0.787,0.935,0
0.741,0.942,0
0.57,0.874,7
0.796,0.719,7
0.539,0.85,0
0.802,0.722,1
0.77,0.814,1
0.62,0.156,2
0.342,0.796,2
0.669,0.729,10
0.299,0.844,2
0.596,0.857,9
0.214,0.876,2
0.526,0.578,2
0.861,0.904,9
0.434,0.879,2
0.552,0.865,1
0.458,0.892,10
0.496,0.966,6
0.447,0.306,10
0.681,0.365,0
0.502,0.358,9
0.166,0.299,9
0.064,0.29,1
0.19,0.376,9
0.623,0.355,0
0.323,0.341,7
0.584,0.433,11
0.472,0.227,10
0.345,0.395,6
0.39,0.253,4
0.442,0.756,0
0.377,0.52,4
0.416,0.943,10
0.53,0.405,4
0.604,0.596,5
0.311,0.887,11
0.39,0.533,11
0.431,0.503,0
0.445,0.485,0
0.351,0.817,9
0.444,0.441,0
0.489,0.544,4
0.451,0.871,6
0.318,0.602,2
0.553,0.747,7
0.399,0.428,7
0.42,0.84,2
0.278,0.773,9
0.486,0.763,2
0.299,0.866,9
0.474,0.889,11
0.74,0.831,7
0.63,0.462,8
0.733,0.792,4
0.543,0.797,2
0.565,0.46,4
0.467,0.728,9
0.741,0.452,4
0.661,0.856,2
0.727,0.527,3
0.5,0.725,2
0.709,0.786,9
0.568,0.446,4
0.338,0.164,7
0.564,0.0589,7
0.181,0.185,10
0.512,0.0103,9
0.285,0.191,10
0.567,0.0464,4
0.212,0.126,0
0.323,0.149,11
0.505,0.00554,9
0.481,0.00365,10
0.555,0.202,7
0.298,0.181,11
0.492,0.00568,9
0.47,0.0086,5
0.186,0.16,0
0.519,0.0349,9
0.356,0.045,2
0.252,0.0267,7
0.546,0.188,9
0.242,0.0328,2
0.406,0.167,2
0.571,0.158,9
0.551,0.0687,0
0.342,0.0121,7
0.526,0.541,5
0.635,0.596,7
0.563,0.287,0
0.668,0.479,7
0.511,0.596,5
0.506,0.477,11
0.512,0.427,7
0.431,0.56,5
0.558,0.448,5
0.497,0.555,9
0.577,0.302,2
0.604,0.157,0
0.771,0.489,7
0.717,0.745,2
0.642,0.52,2
0.508,0.267,4
0.489,0.263,7
0.393,0.424,3
0.771,0.696,4
0.457,0.143,10
0.461,0.253,8
0.29,0.955,7
0.274,0.934,7
0.291,0.973,11
0.314,0.956,7
0.426,0.982,7
0.18,0.98,7
0.212,0.974,11
0.274,0.13,0
0.467,0.124,0
0.0808,0.0156,6
0.306,0.17,7
0.503,0.0798,2
0.234,0.0419,0
0.473,0.245,7
0.5,0.087,7
0.269,0.145,11
0.152,0.00872,2
0.321,0.0506,2
0.204,0.0428,6
0.274,0.147,8
0.117,0.0366,1
0.354,0.337,7
0.146,0.0229,8
0.132,0.0256,5
0.184,0.0402,0
0.421,0.162,5
0.338,0.517,0
0.305,0.363,0
0.158,0.195,2
0.457,0.308,3
0.391,0.292,0
0.384,0.156,11
0.134,0.397,0
0.174,0.175,4
0.122,0.169,4
0.203,0.279,3
0.609,0.378,4
0.361,0.38,6
0.16,0.163,2
0.518,0.174,5
0.172,0.464,6
0.101,0.333,7
0.192,0.168,9
0.361,0.336,0
0.789,0.801,1
0.744,0.578,1
0.606,0.554,1
0.662,0.682,9
0.818,0.496,0
0.647,0.501,10
0.725,0.267,8
0.746,0.589,1
0.635,0.644,8
0.43,0.228,1
0.693,0.271,1
0.761,0.727,5
0.646,0.208,4
0.631,0.38,10
0.405,0.505,2
0.371,0.442,10
0.465,0.475,2
0.308,0.452,7
0.435,0.609,7
0.406,0.469,7
0.416,0.579,9
0.427,0.637,7
0.259,0.423,4
0.338,0.528,7
0.73,0.31,7
0.577,0.286,8
0.665,0.373,5
0.349,0.147,9
0.335,0.126,3
0.184,0.0667,0
0.435,0.15,3
0.355,0.0404,0
0.307,0.0458,5
0.372,0.0506,0
0.576,0.381,5
0.737,0.483,5
0.548,0.67,7
0.331,0.878,9
0.687,0.527,6
0.574,0.451,0
0.676,0.522,7
0.614,0.501,7
0.602,0.525,9
0.6,0.574,4
0.506,0.532,9
0.596,0.761,5
0.635,0.689,10
0.65,0.548,2
0.498,0.535,7
0.646,0.699,9
0.634,0.72,2
0.524,0.618,7
0.502,0.598,9
0.509,0.35,9
0.67,0.574,4
0.784,0.564,1
0.822,0.874,9
0.852,0.881,9
0.828,0.883,0
0.807,0.875,0
0.857,0.898,2
0.855,0.82,4
0.835,0.932,9
0.776,0.849,0
0.778,0.858,4
0.834,0.84,0
0.86,0.835,2
0.786,0.943,0
0.153,0.0992,2
0.0921,0.0094,11
0.0661,0.0121,2
0.486,0.343,10
0.266,0.0308,4
0.26,0.153,3
0.311,0.0735,8
0.0877,0.0154,8
0.245,0.171,5
0.193,0.0366,7
0.598,0.194,9
0.169,0.0395,11
0.229,0.0292,11
0.145,0.0489,8
0.328,0.362,0
0.301,0.195,0
0.253,0.0326,0
0.136,0.102,7
0.475,0.113,10
0.161,0.0286,1
0.266,0.211,7
0.141,0.103,8
0.0704,0.0292,1
0.0823,0.039,6
0.201,0.0383,4
0.23,0.0498,9
0.258,0.111,11
0.31,0.135,7
0.258,0.0609,7
0.346,0.0868,0
0.246,0.0723,7
0.184,0.022,4
0.181,0.114,5
0.138,0.000526,11
0.136,0.0685,7
0.0638,0.0562,1
0.552,0.919,11
0.261,0.853,7
0.376,0.872,0
0.477,0.749,0
0.496,0.778,2
0.375,0.985,9
0.462,0.832,2
0.21,0.982,2
0.642,0.576,5
0.396,0.897,4
0.598,0.687,0
0.763,0.633,10
0.712,0.717,6
0.802,0.526,5
0.617,0.879,9
0.772,0.867,1
0.591,0.529,3
0.763,0.467,7
0.72,0.371,0
0.547,0.411,7
0.704,0.58,7
0.387,0.136,5
0.622,0.268,10
0.298,0.0525,7
0.295,0.0934,7
0.591,0.236,5
0.336,0.0777,0
0.579,0.241,0
0.23,0.0801,5
0.221,0.0735,5
0.271,0.0907,0
0.512,0.115,5
0.168,0.023,5
0.145,0.102,7
0.391,0.071,0
0.297,0.0745,7
0.42,0.0929,9
0.614,0.234,7
0.539,0.202,5
0.482,0.229,5
0.313,0.014,5
0.201,0.115,5
0.187,0.0231,7
0.557,0.0191,5
0.68,0.62,10
0.385,0.146,7
0.277,0.0963,2
0.479,0.195,7
0.371,0.0725,0
0.407,0.189,0
0.301,0.0548,0
0.502,0.177,2
0.258,0.0492,7
0.533,0.124,5
0.46,0.161,9
0.652,0.365,0
0.474,0.172,5
0.588,0.274,5
0.584,0.22,5
0.0747,0.651,4
0.116,0.7,11
0.311,0.667,1
0.419,0.407,8
0.292,0.344,7
0.0735,0.476,4
0.376,0.91,4
0.348,0.648,4
0.424,0.692,2
0.54,0.941,7
0.295,0.752,0
0.579,0.513,11
0.803,0.511,4
0.745,0.537,7
0.846,0.522,2
0.836,0.672,11
0.753,0.514,7
0.805,0.405,6
0.777,0.694,7
0.32,0.782,8
0.692,0.727,6
0.771,0.674,7
0.63,0.326,5
0.601,0.327,0
0.527,0.602,10
0.572,0.206,8
0.559,0.408,0
0.473,0.144,10
0.539,0.36,5
0.364,0.82,0
0.583,0.212,7
0.496,0.316,0
0.505,0.477,1
0.521,0.404,5
0.451,0.195,8
0.483,0.0544,5
0.513,0.25,10
0.654,0.352,5
0.67,0.548,7
0.812,0.634,11
0.766,0.624,11
0.469,0.79,6
0.82,0.69,1
